package_version,sample_id,event_id,source_record_sha256,security_id,company,industry,market,disclosure_time,disclosure_time_precise,title,url,sampling_category,dataset_split,core_view,h1,h2,h3,frozen_order
independent-gold-v3-20260826,G3-E087,EVT-000538-00011,fd463e9b76b346aa8fa296261e8e23887a7bbaec6d141e27a8afc76f2ae10c8a,000538,云南白药,医药,A股,2024-02-28T00:00:00+08:00,False,关于发行超短期融资券获准注册的公告,http://static.cninfo.com.cn/finalpage/2024-02-28/1219198280.PDF,其他,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,87
independent-gold-v3-20260826,G3-E088,EVT-603986-00004,028cadd25b1d22874ab6b11bfa5e3ffb2d8aeab3b88743b5ebef832126424b5e,603986,兆易创新,芯片半导体,A股,2024-01-26T00:00:00+08:00,False,兆易创新2023年度业绩预告,http://static.cninfo.com.cn/finalpage/2024-01-26/1219003543.PDF,业绩预告,in_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,88
independent-gold-v3-20260826,G3-E089,EVT-603259-00012,05f2f8f7bc61fd6f80e52966bb30c322c70aaf45c033d223aa82bfea37d7a718,603259,药明康德,医药,A股,2024-01-30T00:00:00+08:00,False,关于对无锡药明康德新药开发股份有限公司股票交易异常波动问询函的回复,http://static.cninfo.com.cn/finalpage/2024-01-30/1219029800.PDF,风险与异动,in_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,89
independent-gold-v3-20260826,G3-E090,EVT-688981-00270,36bef5986343d2465debf8cc25393448a84babbf06c718e4076303884255825f,688981,中芯国际,芯片半导体,A股,2026-01-28T00:00:00+08:00,False,中芯国际关于召开2025年第四季度业绩说明会的预告公告,http://static.cninfo.com.cn/finalpage/2026-01-28/1224952956.PDF,治理,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,90
independent-gold-v3-20260826,G3-E091,EVT-603259-00453,e6938ffc309d6bed140122dd0b53e3632dcfc72a1449cc22fd737a093640b435,603259,药明康德,医药,A股,2026-03-24T00:00:00+08:00,False,关于2025年度计提资产减值准备的公告,http://static.cninfo.com.cn/finalpage/2026-03-24/1225025227.PDF,风险与异动,out_of_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,91
independent-gold-v3-20260826,G3-E092,EVT-002594-00009,914fbc867adb566f1ac1865c2dbe7fdbe5e2656057775bb31033ddc1de23e880,002594,比亚迪,新能源汽车,A股,2024-01-30T00:00:00+08:00,False,2023年度业绩预告,http://static.cninfo.com.cn/finalpage/2024-01-30/1219028933.PDF,业绩预告,in_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,92
independent-gold-v3-20260826,G3-E093,EVT-09868-00136,ace3d5ca6d09a3e857be0ccd5d5adbc60f7cbeb4e45afd24fe8bf9a8620079ea,09868,小鹏汽车,新能源汽车,港股,2025-11-17T20:16:07+08:00,True,委任独立非执行董事,http://static.cninfo.com.cn/finalpage/2025-11-17/1224811413.PDF,其他,out_of_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,93
independent-gold-v3-20260826,G3-E094,EVT-603986-00450,d2b7da74a521e76cb6c60c922d7b8db9148f4bd0c6c75a5444b90ad8f09a8d79,603986,兆易创新,芯片半导体,A股,2026-03-31T00:00:00+08:00,False,兆易创新2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-31/1225061352.PDF,定期报告,out_of_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,94
independent-gold-v3-20260826,G3-E095,EVT-002371-00163,717be5f11a5cd95b1fbcb18762f6591893a0df2790fc7955a0f0efffd4030a11,002371,北方华创,芯片半导体,A股,2025-02-18T00:00:00+08:00,False,关于向全资子公司增资并参与设立北京集成电路装备产业投资并购二期基金暨关联交易的进展公告,http://static.cninfo.com.cn/finalpage/2025-02-18/1222558599.PDF,投资与产能,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,95
independent-gold-v3-20260826,G3-E096,EVT-603259-00522,108d7e08da82d7ccb9823822bc0049084ef3136fb1941e87aee8c12a61889e0f,603259,药明康德,医药,A股,2026-08-04T00:00:00+08:00,False,2026年A股员工持股计划（草案）摘要公告,http://static.cninfo.com.cn/finalpage/2026-08-04/1225455026.PDF,股权激励,out_of_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,96
independent-gold-v3-20260826,G3-E097,EVT-000538-00077,d93487f40466167982897d758a19f9cd237dbd2acf3a0a550d295b305315f3a3,000538,云南白药,医药,A股,2024-09-12T00:00:00+08:00,False,2024年第三次临时股东大会决议公告,http://static.cninfo.com.cn/finalpage/2024-09-12/1221205133.PDF,治理,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,97
independent-gold-v3-20260826,G3-E098,EVT-00175-00007,813a242f79bfa96d9837750563392f7bf164921119f24c4867d1953695946c86,00175,吉利汽车,新能源汽车,港股,2024-02-01T17:06:22+08:00,True,未经审核之二零二四年一月销量,http://static.cninfo.com.cn/finalpage/2024-02-01/1219065223.PDF,产销数据,in_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,98
independent-gold-v3-20260826,G3-E099,EVT-000538-00235,01600d3f1359c98dfe7e35127935fae3461634e2a883a215eb1c8e802fc6186f,000538,云南白药,医药,A股,2026-06-04T00:00:00+08:00,False,关于INB301注射液获得美国食品药品监督管理局新药临床试验许可的公告,http://static.cninfo.com.cn/finalpage/2026-06-04/1225349158.PDF,药品研发进展,out_of_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,99
independent-gold-v3-20260826,G3-E100,EVT-603986-00478,c0d1676fbd3337762d01b0d5bcfa1173c3f683ec38f12a71725e42aaff7cdef9,603986,兆易创新,芯片半导体,A股,2026-05-27T00:00:00+08:00,False,兆易创新关于调整2024年股票期权激励计划相关事项的公告,http://static.cninfo.com.cn/finalpage/2026-05-27/1225331853.PDF,股权激励,out_of_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,100
independent-gold-v3-20260826,G3-E101,EVT-00175-00345,d7f1314aee10a5359b1b7476221c0e67a5014bbb480782ca6bb969f557f2d6f2,00175,吉利汽车,新能源汽车,港股,2026-02-01T21:20:12+08:00,True,未经审核之二零二六年一月销量,http://static.cninfo.com.cn/finalpage/2026-02-01/1224961027.PDF,产销数据,out_of_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,101
independent-gold-v3-20260826,G3-E102,EVT-600276-00619,5469a2f848823d4e2f0a189176e6396eb54f31093c200426a043aac3872609e0,600276,恒瑞医药,医药,A股,2026-04-23T00:00:00+08:00,False,恒瑞医药2026年第一季度报告,http://static.cninfo.com.cn/finalpage/2026-04-23/1225145521.PDF,定期报告,out_of_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,102
independent-gold-v3-20260826,G3-E103,EVT-600276-00352,6a4171761aff47525724c9f8818f7372ccb0d7d42d718c295d4c7700bf3b643d,600276,恒瑞医药,医药,A股,2025-07-18T00:00:00+08:00,False,恒瑞医药关于获得药物临床试验批准通知书的公告,http://static.cninfo.com.cn/finalpage/2025-07-18/1224202262.PDF,药品研发进展,in_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,103
independent-gold-v3-20260826,G3-E104,EVT-002371-00143,1ce1dae57e0c34749f8eae44c3fcb90ac4794743deb85e175527920bc900f747,002371,北方华创,芯片半导体,A股,2024-10-30T00:00:00+08:00,False,2024年三季度报告,http://static.cninfo.com.cn/finalpage/2024-10-30/1221555085.PDF,定期报告,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,104
independent-gold-v3-20260826,G3-E105,EVT-000538-00136,75deb25bb261c7b4cfba96f3af6d185ef57ad536a4ce1612690f623e97bec0f6,000538,云南白药,医药,A股,2025-06-18T00:00:00+08:00,False,2025-20 关于JZ-14胶囊获得药物临床试验批准的公告,http://static.cninfo.com.cn/finalpage/2025-06-18/1223899598.PDF,药品研发进展,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,105
independent-gold-v3-20260826,G3-E106,EVT-09868-00148,2e923157807a2f8531059e78b3c0b81c66a68067e227f08ba9c7341832e15d48,09868,小鹏汽车,新能源汽车,港股,2026-03-05T17:34:11+08:00,True,董事会会议通告,http://static.cninfo.com.cn/finalpage/2026-03-05/1224997456.PDF,治理,out_of_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,106
independent-gold-v3-20260826,G3-E107,EVT-09868-00121,a3eb57af7759bc159c42231cae15ef44e059d49109c2d997cff05646f1b63854,09868,小鹏汽车,新能源汽车,港股,2025-08-22T21:24:11+08:00,True,重续持续关连交易 与广东汇天签订2026年合作框架协议,http://static.cninfo.com.cn/finalpage/2025-08-22/1224561663.PDF,订单与合同,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,107
independent-gold-v3-20260826,G3-E108,EVT-688981-00272,eea757c15bbf59871e1702e6ad9dff06e8521842d5ecd258c1dc0ea5cd6915b9,688981,中芯国际,芯片半导体,A股,2026-02-11T00:00:00+08:00,False,中芯国际2025年第四季度业绩快报公告,http://static.cninfo.com.cn/finalpage/2026-02-11/1224974869.PDF,业绩预告,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,108
independent-gold-v3-20260826,G3-E109,EVT-09868-00063,5c5c5631098be77bc279571fcd1fa5d2a60807546676d513412074299a5b21c3,09868,小鹏汽车,新能源汽车,港股,2024-10-02T23:59:59+08:00,True,自愿公告 2024年9月及第三季度智能车交付数据,http://static.cninfo.com.cn/finalpage/2024-10-02/1221335028.PDF,产销数据,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,109
independent-gold-v3-20260826,G3-E110,EVT-688981-00247,3367c53ef9f8093c0749542bb5971dd37baeb39e82e34b0a166d241d94525745,688981,中芯国际,芯片半导体,A股,2025-12-30T00:00:00+08:00,False,独立董事关于发行股份购买资产暨关联交易相关事项的的独立意见,http://static.cninfo.com.cn/finalpage/2025-12-30/1224907027.PDF,融资,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,110
independent-gold-v3-20260826,G3-E111,EVT-002594-00074,31525573d9ea3fd286efb4a2adb3b0666bd9b7f00c6d910338ff527c81efe88a,002594,比亚迪,新能源汽车,A股,2024-04-20T00:00:00+08:00,False,2024年第一次临时股东大会、2024年第一次A股类别股东大会及2024年第一次H股类别股东大会决议公告,http://static.cninfo.com.cn/finalpage/2024-04-20/1219697439.PDF,治理,in_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,111
independent-gold-v3-20260826,G3-E112,EVT-603259-00392,980825c0770834cf65005c35f98a5022fecceda726b3f08e58211eb8bb89c25a,603259,药明康德,医药,A股,2025-09-03T00:00:00+08:00,False,关于与关联方签署框架协议暨日常关联交易的公告,http://static.cninfo.com.cn/finalpage/2025-09-03/1224634480.PDF,订单与合同,in_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,112
independent-gold-v3-20260826,G3-E113,EVT-002594-00313,37429052d936ca288321f506bb3ec6e99fa51081d20ff08fcacc35a74e7dcecd,002594,比亚迪,新能源汽车,A股,2025-11-03T00:00:00+08:00,False,2025年10月产销快报,http://static.cninfo.com.cn/finalpage/2025-11-03/1224781922.PDF,产销数据,out_of_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,113
independent-gold-v3-20260826,G3-E114,EVT-002371-00007,4a702383da8533d5972fc567bd81667234d68924dd3a08369d4e03d4e0aedeea,002371,北方华创,芯片半导体,A股,2024-01-16T00:00:00+08:00,False,2023年度业绩预告,http://static.cninfo.com.cn/finalpage/2024-01-16/1218892163.PDF,业绩预告,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,114
independent-gold-v3-20260826,G3-E115,EVT-000538-00225,a010fc4bef90ee02d027e1b81559a509a56847b50480089cb4cf1e93e9aecb90,000538,云南白药,医药,A股,2026-04-02T00:00:00+08:00,False,关于INB301注射液获得药物临床试验批准的公告,http://static.cninfo.com.cn/finalpage/2026-04-02/1225071642.PDF,药品研发进展,out_of_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,115
independent-gold-v3-20260826,G3-E116,EVT-000538-00138,301e97ee3baea3259f4e9d9132da2d447b3728f62f3495d4bbf7f836b66cc7d1,000538,云南白药,医药,A股,2025-06-26T00:00:00+08:00,False,第十届董事会2025年第三次会议决议公告,http://static.cninfo.com.cn/finalpage/2025-06-26/1223980920.PDF,治理,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,116
independent-gold-v3-20260826,G3-E117,EVT-603259-00513,2002e2d8d2bf128bb08b1b079de43a1d5c7440b6c9a43cb9a180f0e4ea28540a,603259,药明康德,医药,A股,2026-07-02T00:00:00+08:00,False,第四届董事会第四次会议决议公告,http://static.cninfo.com.cn/finalpage/2026-07-02/1225403740.PDF,治理,out_of_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,117
independent-gold-v3-20260826,G3-E118,EVT-603986-00361,9db006e1edbb5d79dc39851cd5b5ad3d7cd1b92f9133e3925e122ee1cc5704ce,603986,兆易创新,芯片半导体,A股,2025-08-23T00:00:00+08:00,False,兆易创新2025年半年度报告摘要,http://static.cninfo.com.cn/finalpage/2025-08-23/1224559705.PDF,定期报告,in_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,118
independent-gold-v3-20260826,G3-E119,EVT-09868-00044,adcb10f121aa86c0bceb0ee9a04bedd67f71ed18ef93506a53831d59d462cd0d,09868,小鹏汽车,新能源汽车,港股,2024-07-05T21:18:17+08:00,True,翌日披露报表,http://static.cninfo.com.cn/finalpage/2024-07-05/1220542969.PDF,程式化披露,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,119
independent-gold-v3-20260826,G3-E120,EVT-09868-00021,c7c387f370afe584f4919e83e2d9cd101e399f68190b0167db0e5edc7a5c35f0,09868,小鹏汽车,新能源汽车,港股,2024-04-17T17:18:27+08:00,True,自愿公告 与大众汽车集团签订电子电气架构技术战略合作框架协议,http://static.cninfo.com.cn/finalpage/2024-04-17/1219647424.PDF,订单与合同,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,120
