event_id,security_id,company,industry,market,title,disclosure_time,disclosure_time_precise,category,annotator_a_hypothesis,annotator_a_direction,annotator_b_hypothesis,annotator_b_direction,agreed,needs_adjudication,split,url,ruling_rule
EVT-603986-00294,603986,兆易创新,芯片半导体,A股,兆易创新独立董事专门会议制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606722.PDF,R10
EVT-603986-00295,603986,兆易创新,芯片半导体,A股,兆易创新关于修订H股发行上市后适用的《公司章程（草案）》的公告,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606640.PDF,
EVT-603986-00296,603986,兆易创新,芯片半导体,A股,兆易创新董事和高级管理人员所持本公司股份及其变动管理制度（草案）,2025-05-21T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606641.PDF,R10
EVT-603986-00297,603986,兆易创新,芯片半导体,A股,兆易创新内部审计制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606642.PDF,
EVT-603986-00298,603986,兆易创新,芯片半导体,A股,兆易创新信息披露管理制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606643.PDF,R10
EVT-603986-00299,603986,兆易创新,芯片半导体,A股,兆易创新董事会审计委员会工作细则,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606653.PDF,
EVT-603986-00300,603986,兆易创新,芯片半导体,A股,兆易创新内幕信息知情人登记备案制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606675.PDF,
EVT-603986-00301,603986,兆易创新,芯片半导体,A股,兆易创新总经理工作细则（草案）,2025-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606678.PDF,
EVT-603986-00302,603986,兆易创新,芯片半导体,A股,兆易创新总经理工作细则,2025-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606685.PDF,
EVT-603986-00303,603986,兆易创新,芯片半导体,A股,兆易创新募集资金使用管理制度,2025-05-21T00:00:00+08:00,False,融资,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606688.PDF,R10
EVT-603986-00304,603986,兆易创新,芯片半导体,A股,兆易创新关于聘请H股发行并上市审计机构的公告,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606690.PDF,
EVT-603986-00305,603986,兆易创新,芯片半导体,A股,兆易创新独立董事工作制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606714.PDF,R10
EVT-603986-00306,603986,兆易创新,芯片半导体,A股,兆易创新公司章程（2025年5月）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606628.PDF,
EVT-603986-00307,603986,兆易创新,芯片半导体,A股,兆易创新董事会薪酬与考核委员会工作细则,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606632.PDF,
EVT-603986-00308,603986,兆易创新,芯片半导体,A股,兆易创新境外发行证券和上市保密及档案管理制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606635.PDF,R10
EVT-603986-00309,603986,兆易创新,芯片半导体,A股,兆易创新独立董事专门会议制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606638.PDF,R10
EVT-603986-00310,603986,兆易创新,芯片半导体,A股,兆易创新关于筹划H股股票发行并上市相关事项的提示性公告,2025-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606647.PDF,
EVT-603986-00311,603986,兆易创新,芯片半导体,A股,兆易创新信息披露管理制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606668.PDF,R10
EVT-603986-00312,603986,兆易创新,芯片半导体,A股,兆易创新董事会成员及雇员多元化政策（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606677.PDF,
EVT-603986-00313,603986,兆易创新,芯片半导体,A股,兆易创新董事会提名委员会工作细则,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606686.PDF,
EVT-603986-00314,603986,兆易创新,芯片半导体,A股,兆易创新股东会议事规则（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606692.PDF,
EVT-603986-00315,603986,兆易创新,芯片半导体,A股,兆易创新投资者关系管理制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606696.PDF,R10
EVT-603986-00316,603986,兆易创新,芯片半导体,A股,兆易创新关于召开2025年第一次临时股东会的通知,2025-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606702.PDF,
EVT-603986-00317,603986,兆易创新,芯片半导体,A股,《兆易创新公司章程》修订对照表,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606708.PDF,
EVT-603986-00318,603986,兆易创新,芯片半导体,A股,兆易创新对外担保管理制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606627.PDF,R10
EVT-603986-00319,603986,兆易创新,芯片半导体,A股,兆易创新重大信息内部报告制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606631.PDF,
EVT-603986-00320,603986,兆易创新,芯片半导体,A股,兆易创新内幕信息知情人登记备案制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606633.PDF,
EVT-603986-00321,603986,兆易创新,芯片半导体,A股,兆易创新关联交易决策制度,2025-05-21T00:00:00+08:00,False,担保与关联交易,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606636.PDF,
EVT-603986-00322,603986,兆易创新,芯片半导体,A股,兆易创新董事会秘书工作制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606639.PDF,
EVT-603986-00323,603986,兆易创新,芯片半导体,A股,兆易创新募集资金使用管理制度（草案）,2025-05-21T00:00:00+08:00,False,融资,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606645.PDF,R10
EVT-603986-00324,603986,兆易创新,芯片半导体,A股,兆易创新独立董事工作制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606646.PDF,R10
EVT-603986-00325,603986,兆易创新,芯片半导体,A股,兆易创新董事会薪酬与考核委员会工作细则（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606665.PDF,
EVT-603986-00326,603986,兆易创新,芯片半导体,A股,兆易创新对外担保管理制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606670.PDF,R10
EVT-603986-00327,603986,兆易创新,芯片半导体,A股,兆易创新重大信息内部报告制度（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606681.PDF,
EVT-603986-00328,603986,兆易创新,芯片半导体,A股,兆易创新第五届监事会第三次会议决议公告,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606682.PDF,
EVT-603986-00329,603986,兆易创新,芯片半导体,A股,兆易创新2025年第一次临时股东会会议资料,2025-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606694.PDF,
EVT-603986-00330,603986,兆易创新,芯片半导体,A股,兆易创新投资者关系管理制度,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606700.PDF,R10
EVT-603986-00331,603986,兆易创新,芯片半导体,A股,兆易创新股东会议事规则,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606717.PDF,
EVT-603986-00332,603986,兆易创新,芯片半导体,A股,兆易创新公司章程（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606720.PDF,
EVT-603986-00333,603986,兆易创新,芯片半导体,A股,兆易创新第五届董事会第三次会议决议公告,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606637.PDF,
EVT-603986-00334,603986,兆易创新,芯片半导体,A股,兆易创新董事会提名委员会工作细则（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606644.PDF,
EVT-603986-00335,603986,兆易创新,芯片半导体,A股,兆易创新董事会审计委员会工作细则（草案）,2025-05-21T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606649.PDF,
EVT-603986-00336,603986,兆易创新,芯片半导体,A股,兆易创新董事和高级管理人员所持本公司股份及其变动管理制度,2025-05-21T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223606660.PDF,R10
EVT-00175-00189,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-05-21T12:06:28+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223620447.PDF,
EVT-09868-00104,09868,小鹏汽车,新能源汽车,港股,小鹏汽车发布2025年第一季度的未经审计财务业绩,2025-05-21T17:38:11+08:00,True,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223626125.PDF,
EVT-09868-00105,09868,小鹏汽车,新能源汽车,港股,提名委员会约章,2025-05-21T19:20:28+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-21/1223627996.PDF,
EVT-600276-00328,600276,恒瑞医药,医药,A股,恒瑞医药关于境外上市外资股（H股）公开发行价格的公告,2025-05-22T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-22/1223626689.PDF,
EVT-603259-00286,603259,药明康德,医药,A股,H股公告,2025-05-22T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-22/1223629668.PDF,
EVT-603259-00287,603259,药明康德,医药,A股,H股公告,2025-05-22T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-22/1223629667.PDF,
EVT-00175-00190,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-05-22T12:06:09+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-22/1223631570.PDF,
EVT-600276-00329,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册证书的公告,2025-05-23T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-23/1223632753.PDF,R6
EVT-603259-00288,603259,药明康德,医药,A股,H股公告,2025-05-23T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-23/1223632788.PDF,
EVT-00175-00191,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-05-23T12:04:12+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-23/1223640161.PDF,
EVT-600276-00330,600276,恒瑞医药,医药,A股,恒瑞医药关于境外上市外资股（H股）挂牌并上市交易的公告,2025-05-24T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-24/1223644390.PDF,
EVT-603259-00289,603259,药明康德,医药,A股,H股公告,2025-05-24T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-24/1223645479.PDF,
EVT-603259-00290,603259,药明康德,医药,A股,H股公告,2025-05-24T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-24/1223645480.PDF,
EVT-002594-00252,002594,比亚迪,新能源汽车,A股,2025年员工持股计划第一次持有人会议决议公告,2025-05-24T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-24/1223647080.PDF,
EVT-002594-00253,002594,比亚迪,新能源汽车,A股,关于2025年员工持股计划完成股票购买的公告,2025-05-24T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-24/1223647081.PDF,
EVT-00175-00192,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-05-26T12:06:30+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-26/1223680149.PDF,
EVT-600276-00331,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药物临床试验批准通知书的公告,2025-05-27T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-27/1223682273.PDF,R1
EVT-603259-00291,603259,药明康德,医药,A股,H股公告,2025-05-27T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-27/1223682069.PDF,
EVT-603259-00292,603259,药明康德,医药,A股,H股公告,2025-05-28T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-28/1223694918.PDF,
EVT-603259-00293,603259,药明康德,医药,A股,H股公告,2025-05-29T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-29/1223712956.PDF,
EVT-600276-00332,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册批准的公告,2025-05-30T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223721812.PDF,R6
EVT-600276-00333,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册批准的公告,2025-05-30T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223721811.PDF,R6
EVT-600276-00334,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册批准的公告,2025-05-30T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223721813.PDF,R6
EVT-603259-00294,603259,药明康德,医药,A股,H股公告,2025-05-30T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223718573.PDF,
EVT-00175-00193,00175,吉利汽车,新能源汽车,港股,关连交易收购星驱科技之股权,2025-05-30T18:04:40+08:00,True,投资与产能,H3-产能与扩张,中性,H3-产能与扩张,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223734315.PDF,R14
EVT-00175-00194,00175,吉利汽车,新能源汽车,港股,(I)於二零二五年五月三十日举行之股东周年大会之投票表决结果；(II)董事退任及董事委员会组成变动；及(III)於二零二五年七月二十五日派付末期股息每股普通股港币0.33元,2025-05-30T20:32:40+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-30/1223736470.PDF,
EVT-600276-00335,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药物临床试验批准通知书的公告,2025-05-31T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-31/1223732170.PDF,R1
EVT-603259-00295,603259,药明康德,医药,A股,H股公告,2025-05-31T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-05-31/1223732528.PDF,
EVT-00175-00195,00175,吉利汽车,新能源汽车,港股,未经审核之二零二五年五月销量,2025-06-01T18:06:28+08:00,True,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-01/1223738489.PDF,
EVT-00175-00196,00175,吉利汽车,新能源汽车,港股,月报表截至31/5/2025,2025-06-01T18:10:11+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-01/1223738491.PDF,
EVT-00175-00197,00175,吉利汽车,新能源汽车,港股,董事名单与其角色和职能,2025-06-01T18:10:28+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-01/1223738494.PDF,
EVT-09868-00106,09868,小鹏汽车,新能源汽车,港股,自愿公告2025年5月智能车交付数据,2025-06-02T16:38:11+08:00,True,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-02/1223739986.PDF,
EVT-002371-00231,002371,北方华创,芯片半导体,A股,关于协议受让沈阳先进制造技术产业有限公司所持沈阳芯源微电子设备股份有限公司9.48%股份完成过户登记的公告,2025-06-03T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-03/1223732332.PDF,
EVT-002594-00254,002594,比亚迪,新能源汽车,A股,2025年5月产销快报,2025-06-03T00:00:00+08:00,False,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-03/1223739822.pdf,
EVT-002594-00255,002594,比亚迪,新能源汽车,A股,H股公告（股份发行人及根据《上市规则》第十九B章上市的香港预托证券发行人的证券变动月报表）,2025-06-03T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-03/1223739828.pdf,
EVT-603259-00296,603259,药明康德,医药,A股,H股公告,2025-06-04T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-04/1223748426.PDF,
EVT-603259-00297,603259,药明康德,医药,A股,H股公告,2025-06-04T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-04/1223748427.PDF,
EVT-603259-00298,603259,药明康德,医药,A股,关于2025年第二次以集中竞价交易方式回购公司股份的进展公告,2025-06-04T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-04/1223748235.PDF,
EVT-688981-00146,688981,中芯国际,芯片半导体,A股,港股公告：暂停办理股份过户登记,2025-06-05T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223764836.PDF,
EVT-688981-00147,688981,中芯国际,芯片半导体,A股,中芯国际2025年股东周年大会会议资料,2025-06-05T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223764834.PDF,
EVT-688981-00148,688981,中芯国际,芯片半导体,A股,港股公告：证券变动月报表,2025-06-05T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223765813.PDF,
EVT-688981-00149,688981,中芯国际,芯片半导体,A股,中芯国际关于召开2025年股东周年大会的通知,2025-06-05T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223764835.PDF,
EVT-603259-00299,603259,药明康德,医药,A股,H股公告,2025-06-05T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223764072.PDF,
EVT-00175-00198,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-06-05T12:08:11+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223780662.PDF,
EVT-00175-00199,00175,吉利汽车,新能源汽车,港股,有关成立一间合资企业之关连交易的最新资料,2025-06-05T16:36:12+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223786063.PDF,
EVT-09868-00107,09868,小鹏汽车,新能源汽车,港股,截至二零二五年五月三十一日止之股份发行人的证券变动月报表,2025-06-05T19:02:10+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-05/1223788310.PDF,
EVT-688981-00150,688981,中芯国际,芯片半导体,A股,中芯国际关于全资子公司出售参股公司股权的公告,2025-06-06T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223789737.PDF,
EVT-600276-00336,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册批准的公告,2025-06-06T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223785785.PDF,R6
EVT-600276-00337,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药物临床试验批准通知书的公告,2025-06-06T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223785786.PDF,R1
EVT-600276-00338,600276,恒瑞医药,医药,A股,H股公告 证券变动月报表,2025-06-06T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223786805.PDF,
EVT-603259-00300,603259,药明康德,医药,A股,H股公告,2025-06-06T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223786431.PDF,
EVT-00175-00200,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-06-06T12:04:11+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-06/1223797620.PDF,
EVT-603986-00337,603986,兆易创新,芯片半导体,A股,兆易创新验资报告,2025-06-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223801870.PDF,
EVT-603986-00338,603986,兆易创新,芯片半导体,A股,兆易创新关于调整2024年度利润分配现金分红总额的公告,2025-06-07T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223801868.PDF,
EVT-603986-00339,603986,兆易创新,芯片半导体,A股,兆易创新关于2024年股票期权激励计划第一个行权期行权结果暨股份过户登记的公告,2025-06-07T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223801869.PDF,
EVT-603259-00301,603259,药明康德,医药,A股,H股公告,2025-06-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223800963.PDF,
EVT-002594-00256,002594,比亚迪,新能源汽车,A股,2024年度股东会决议公告,2025-06-07T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223803994.PDF,
EVT-002594-00257,002594,比亚迪,新能源汽车,A股,北京市中伦（深圳）律师事务所关于比亚迪股份有限公司2024年度股东会的法律意见书,2025-06-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-07/1223803992.PDF,R10
EVT-603259-00302,603259,药明康德,医药,A股,H股公告,2025-06-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-10/1223826091.PDF,
EVT-00175-00201,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-06-10T12:06:29+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-10/1223831917.PDF,
EVT-603986-00340,603986,兆易创新,芯片半导体,A股,兆易创新关于公司董事离任暨选举职工代表董事的公告,2025-06-11T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-11/1223836612.PDF,
EVT-603986-00341,603986,兆易创新,芯片半导体,A股,北京中银律师事务所关于兆易创新2025年第一次临时股东会的法律意见书,2025-06-11T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-11/1223836613.PDF,R10
EVT-603986-00342,603986,兆易创新,芯片半导体,A股,兆易创新2025年第一次临时股东会决议公告,2025-06-11T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-11/1223836614.PDF,
EVT-603259-00303,603259,药明康德,医药,A股,H股公告,2025-06-11T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-11/1223834787.PDF,
EVT-00175-00202,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-06-11T12:02:07+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-11/1223843730.PDF,
EVT-603259-00304,603259,药明康德,医药,A股,H股公告,2025-06-12T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-12/1223846831.PDF,
EVT-00175-00203,00175,吉利汽车,新能源汽车,港股,翌日披露报表,2025-06-12T12:10:08+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-12/1223855593.PDF,
EVT-603259-00305,603259,药明康德,医药,A股,H股公告,2025-06-13T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2025-06-13/1223858985.PDF,
