关系样本ID,事件样本ID,查询ID,公司,证券代码,检索截止时间,查询假设,候选文档ID,候选公告标题,候选发布日期,候选原文链接,关键证据定位,关键证据原文,相关性等级,关系路径可成立,标注理由,标注员,标注时间
V4-R-Q026-C02,V4-E-Q026-C02,V4-Q026,药明康德,603259,2026-08-26T18:00:00+08:00,地缘政治与监管变化是否影响客户留存和产能利用,DOC-EVT-603259-00414,关于出售资产公告,2025-10-27T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-10-27/1224737985.PDF,第3页,□其他，具体为： 交易标的类型（可多 选） √ 股权资产 □非股权资产 交易标的名称 康德弘翼100%股权；津石医药 100%股权 是否涉及跨境交易 □是 √否 交易价格  已确定，具体金额（万元）： √ 尚未确定（以人民币28 亿元作为基准股权转让价款， 根据目标公司于放款日的财务情况及 2026 年至 2028 年的业绩完成情况确定最终股权转让价款，具体详见 本公告“五、交易协议的主要内容及履约安排”之“3、 股权转让价款及支付安排”） 账面成本 两家目标公司的账面成本尚需根据交割日最终确定 截至 2025 年 9 月 30 日，两家目标公司的财务数据具 体详见本公告“三、交易标的基本情况” 之“（二）交 易标的主要财务信息” 交易价格与账面值相 比的溢价情况 鉴于交易价格和账面成本的上述情况，尚未确定 具体详见本公告“四、交易标的定价情况” 支付安排 全额一次付清，约定付款时点： √ 分期付款，约定分期条款：具体详见本公告“五、交 易协议的主要内容及履约安排” 是否设置业绩对赌条 款 √是 否（具体详见本公告“五、交易协议的主要内 容及履约安排”之“3、股权转让价款及支付安排”） （二）公司董事会审议本次交易的情况 公司于 2025 年 10 月 24 日召开了第三届董事会第二十六次会议， 以11 票同 意，0 票反对，0 票弃权的表决结果审议通过了《关于出售资产的议案》，同意 公司实施本次交易，并同意授权董事会授权的具体人士单独或共同全权办理本次 交易相关事宜。,,,,,
V4-R-Q027-C08,V4-E-Q027-C08,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00283,关于实施2024年度及2025年回报股东特别分红A股权益分派后调整回购价格上限的公告,2025-05-15T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-05-15/1223543248.PDF,第1页,1 证券代码：603259 证券简称：药明康德 公告编号：临 2025-037 无锡药明康德新药开发股份有限公司 关于实施 2024 年度及 2025 年回报股东特别分红A 股权益分派后 调整回购价格上限的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示： 调整前回购价格上限：无锡药明康德新药开发股份有限公司（以下简称 “公司”）2024年年度股东大会审议通过的《关于 2025年以集中竞价交易方式 回购公司 A股股份的议案》项下的回购方案（以下简称“2025年第一次回购股 份方案”）的调整前回购价格上限为 92.05元/股（含），公司第三届董事会第二 十次会议审议通过的《关于 2025年第二次以集中竞价交易方式回购公司 A股股 份的议案》项下的回购方案（以下简称“2025年第二次回购股份方案”）的调 整前回购价格上限为 97.24元/股（含）。 调整后回购价格上限：2025年第一次回购股份方案的调整后回购价格上 限为 90.72元/股（含），2025年第二次回购股份方案的调整后回购价格上限为 95.91元/股（含）。 回购价格上限调整起始日期：2025年 5月 21日（权益分派除权除息日）。 一、回购股份的基本情况 （一）2025年第一次回购股份方案 公司于 2025年 4月 29日召开 2024年年度股东大会审议通过了《关于2025 年以集中竞价交易方式回购公…,,,,,
V4-R-Q027-C05,V4-E-Q027-C05,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00407,关于出售部分股票资产的公告,2025-10-10T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-10-10/1224703399.PDF,第1页,"证券代码：603259 证券简称：药明康德 公告编号：临 2025-066 无锡药明康德新药开发股份有限公司 关于出售部分股票资产的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 一、交易情况 2025 年 9 月 23 日，无锡药明康德新药开发股份有限公司（以下简称“公司”） 2025 年第二次临时股东大会审议通过《关于授权公司投资部处置所持已上市流 通股份的议案》，同意授权董事会，并同意董事会进一步授权公司投资部在处置 股份授权额度内确定具体处置方案（包括但不限于确定处置标的、出售价格、数 量及方式等），前述授权的有效期为股东大会审议通过本议案之日起至处置股份 授权届满之日止。具体内容请见公司于 2025 年 9 月 3 日及 9 月 24 日披露的相关 公告。 公司通过间接控股子公司持有联营企业 WuXi XDC Cayman Inc.（药明合联 生物技术有限公司，以下简称“药明合联”，为香港联合交易所有限公司主板上 市公司，股份代号：2268）的股票，并已在相关授权项下出售所持有的药明合联 部分股票，具体内容请见公司于 2025 年 1 月 14 日及 2025 年 4 月 3 日披露的相 关公告。 2025 年10 月8 日，公司通过大宗交易继续出售所持有的药明合联30,300,000 股股票，约占药明合联当前总股本的 2.47%，成交金额约 23.46 亿港元（不包含 手续…",,,,,
V4-R-Q027-C02,V4-E-Q027-C02,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00448,2025年度可持续发展报告,2026-03-24T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-03-24/1225025195.PDF,第3页,01关于药明康德 可持续发展战略 责任公民 赋能客户 守护地球 以人为本 绩效表 关于本报告 概览 本报告是无锡药明康德新药开发股份有限公司（以下简称“药明康 德”“本公司”“公司”“我们”）发布的第八份可持续发展报告（前 称环境、社会及管治报告），反映本公司及附属公司在可持续发展方面 的表现。本报告为年度报告，涵盖2025年1月1日至2025年12月31 日财务年度（以下简称“报告期”）的工作，部分关联信息可能溯及报 告期外。 编制依据 本报告依据香港联合交易所有限公司 ( 以下简称“香港联交所”)《主板 上市规则》附录 C2《环境、社会及管治报告守则》以及上海证券交易所 《上海证券交易所上市公司自律监管指引第14号——可持续发展报告 （试 行）》进行编制。 同时，本报告符合《GRI可持续发展报告标准》（GRI标准） 编制要求， 亦参考与回应了联合国可持续发展目标（UN SDGs）、可持续会计准则 委员会（SASB）标准、全球契约十项原则及《国际财务报告可持续披露 准则 S2 号——气候相关披露》 的相关披露要求，结合本公司重要性议 题分析结果进行编写。 报告范围及边界 本报告中提供的政策及数据涵盖本公司及附属公司，报告范围与年报一致。 本报告的信息和数据主要来源于本公司的统计报告和相关文件。 报告语言 本报告的中英文版本如有歧义，概以英文版为准。 报告鉴证 药明康德委托南德认证检测 ( 中国 ) 有限公司对本报告提供独立鉴证声明， 详细信息请见附录四。 确认及批准 本报…,,,,,
V4-R-Q027-C06,V4-E-Q027-C06,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00520,2026年半年度报告,2026-08-04T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-08-04/1225455027.PDF,第9页,"无锡药明康德新药开发股份有限公司2026 年半年度报告 9 / 199 九、 非经常性损益项目和金额 √适用 □不适用 单位：元 币种：人民币 非经常性损益项目 金额 附注（如适用） 非流动性资产处置损益，包括已计提资产减值 准备的冲销部分 6,175,185.13 计入当期损益的各国政府补助，但与公司正常 经营业务密切相关、符合各国国家政策规定、 按照确定的标准享有、对公司损益产生持续影 响的各国政府补助除外 69,913,752.93 除同公司正常经营业务相关的有效套期保值 业务外，非金融企业持有金融资产和金融负债 产生的公允价值变动损益以及处置金融资产 和金融负债产生的损益 490,749,392.73 主要系非流动金融资 产、衍生金融工具等公 允价值变动及处置损益 除上述各项之外的其他营业外收入和支出 -10,925,174.70 其他符合非经常性损益定义的损益项目 18,718,037.53 系公司剥离部分业务产 生的长期应收款的利息 收入 减：所得税影响额 66,091,950.65 少数股东权益影响额（税后） 542,899.38 合计 507,996,343.59 对公司将《公开发行证券的公司信息披露解释性公告第 1号——非经常性损益》未列举的项目认 定为非经常性损益项目且金额重大的，以及将《公开发行证券的公司信息披露解释性公告第 1号 ——非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应说明原因。 □适用 √不适用 十、 存在股权激励、员工…",,,,,
V4-R-Q027-C01,V4-E-Q027-C01,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00414,关于出售资产公告,2025-10-27T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-10-27/1224737985.PDF,第3页,□其他，具体为： 交易标的类型（可多 选） √ 股权资产 □非股权资产 交易标的名称 康德弘翼100%股权；津石医药 100%股权 是否涉及跨境交易 □是 √否 交易价格  已确定，具体金额（万元）： √ 尚未确定（以人民币28 亿元作为基准股权转让价款， 根据目标公司于放款日的财务情况及 2026 年至 2028 年的业绩完成情况确定最终股权转让价款，具体详见 本公告“五、交易协议的主要内容及履约安排”之“3、 股权转让价款及支付安排”） 账面成本 两家目标公司的账面成本尚需根据交割日最终确定 截至 2025 年 9 月 30 日，两家目标公司的财务数据具 体详见本公告“三、交易标的基本情况” 之“（二）交 易标的主要财务信息” 交易价格与账面值相 比的溢价情况 鉴于交易价格和账面成本的上述情况，尚未确定 具体详见本公告“四、交易标的定价情况” 支付安排 全额一次付清，约定付款时点： √ 分期付款，约定分期条款：具体详见本公告“五、交 易协议的主要内容及履约安排” 是否设置业绩对赌条 款 √是 否（具体详见本公告“五、交易协议的主要内 容及履约安排”之“3、股权转让价款及支付安排”） （二）公司董事会审议本次交易的情况 公司于 2025 年 10 月 24 日召开了第三届董事会第二十六次会议， 以11 票同 意，0 票反对，0 票弃权的表决结果审议通过了《关于出售资产的议案》，同意 公司实施本次交易，并同意授权董事会授权的具体人士单独或共同全权办理本次 交易相关事宜。,,,,,
V4-R-Q027-C03,V4-E-Q027-C03,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00421,关于出售资产进展公告,2025-12-16T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-12-16/1224877334.PDF,第1页,证券代码：603259 证券简称：药明康德 公告编号：临2025-073 无锡药明康德新药开发股份有限公司 关于出售资产进展公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 一、交易概述 2025 年 10 月 24 日，无锡药明康德新药开发股份有限公司（以下简称“公 司”）召开第三届董事会第二十六次会议，审议通过了《关于出售资产的议案》， 同意公司全资子公司上海药明康德新药开发有限公司（以下简称“转让方”）以 人民币 28 亿元（为基准股权转让价款，最终股权转让价款将基于交易协议的相 关约定进行调整）的对价向上海世和融企业管理咨询有限公司及上海世和慕企业 管理咨询有限公司（以下合称“受让方”）转让其所持有的上海康德弘翼医学临 床研究有限公司和上海药明津石医药科技有限公司（以下合称“目标公司”）100% 股权（以下合称“标的股权”，前述交易以下简称“本次交易”）。具体内容详见 公司于上海证券交易所网站（www.sse.com.cn）及指定媒体披露的《关于出售资 产的公告》（公告编号：临 2025-069）。 二、交易进展 截至本公告日，转让方已收到受让方按《股权转让协议》约定足额支付的第 一期股权转让价款人民币 15.4 亿元，《股权转让协议》约定的交割先决条件已 满足，本次交易已完成交割，目标公司不再纳入公司合并报表范围。目标公司及 相关各方将按《股权转让协议》约定办理本次交易涉及的目…,,,,,
V4-R-Q027-C07,V4-E-Q027-C07,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00523,2026年半年度报告摘要,2026-08-04T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-08-04/1225455040.PDF,第2页,"无锡药明康德新药开发股份有限公司2026 年半年度报告摘要 第一节 重要提示 1.1 本半年度报告摘要来自半年度报告全文，为全面了解本公司的经营成果、财务状况及未来发 展规划，投资者应当到 http://www.sse.com.cn 网站仔细阅读半年度报告全文。 1.2 本公司董事会及董事、高级管理人员保证半年度报告内容的真实性、准确性、完整性，不存 在虚假记载、误导性陈述或重大遗漏，并承担个别和连带的法律责任。 1.3 公司全体董事出席董事会会议。 1.4 本半年度报告未经审计。 1.5 董事会决议通过的本报告期利润分配预案或公积金转增股本预案 公司拟向全体股东每10股派发现金红利人民币5.1000元（含税）。目前公司A股回购专用证券账户 上已回购股份为9,701,231股，H股库存股为20,148,900股，前述合计29,850,131股不参与分红，以 目前公司总股本2,983,757,155股扣除公司A股回购专用证券账户上已回购股份和H股库存股后的 股本2,953,907,024股为基数测算，共计派发现金红利人民币1,506,492,582.24元（含税）。在实施 权益分派股权登记日前公司享有利润分配权（即扣除公司A股回购专用证券账户上已回购股份和H 股库存股）总股本发生变动的，按照每股分配金额不变的原则进行分配，相应调整分配总额。",,,,,
V4-R-Q027-C04,V4-E-Q027-C04,V4-Q027,药明康德,603259,2026-08-26T18:00:00+08:00,资产减值与产能调整是否会持续影响盈利质量,DOC-EVT-603259-00352,关于调整回购股份价格上限的公告,2025-07-30T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-07-30/1224328826.PDF,第1页,1 证券代码：603259 证券简称：药明康德 公告编号：临 2025-052 无锡药明康德新药开发股份有限公司 关于调整回购股份价格上限的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示：  无锡药明康德新药开发股份有限公司（以下简称“公司”）于 2025 年 7 月 29 日召开第三届董事会第二十三次会议，审议通过了《关于调整回购股份价 格上限的议案》，公司拟将 2025 年第一次以集中竞价交易方式回购 A 股股份（以 下简称“本次回购”）的回购股份价格上限由不超过 90.72 元/股（含）调整为不 超过人民币 114.15 元/股，本次回购方案的其他内容不变。  本次调整回购价格上限事项属于股东大会授权董事会调整回购方案具体 事项的范围，无需提交公司股东大会审议。 一、回购股份的基本情况 2025 年 4 月 29 日，公司召开的 2024 年年度股东大会、2025 年第一次 A 股 类别股东会议和 2025 年第一次 H 股类别股东会议审议通过了《关于给予董事会 回购公司 A 股和/或 H 股股份一般性授权的议案》。公司于 2025 年 3 月 17 日召 开第三届董事会第十七次会议暨 2024 年年度董事会，并于 2025 年 4 月 29 日召 开 2024 年年度股东大会，审议通过《关于 2025 年以集中竞价交易方式回购公司 A 股股份的议案》，同意公司…,,,,,
V4-R-Q028-C08,V4-E-Q028-C08,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00227,关于持股5％以上股东非公开发行可交换公司债券进入换股期的提示性公告,2026-04-21T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-04-21/1225126913.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2026-14 云南白药集团股份有限公司 关于持股 5％以上股东非公开发行可交换公司债券进入 换股期的提示性公告 新华都实业集团股份有限公司保证向本公司提供的信息内容真实、准确、 完整，没有虚假记载、误导性陈述或重大遗漏。本公司及董事会全体成员保证 公告内容与信息披露义务人提供的信息一致。 云南白药集团股份有限公司（以下简称“公司”或“云南白药”）于 2026 年 4 月20 日收到持股5%以上股东新华都实业集团股份有限公司（以 下简称“新华都”）的书面通知，新华都实业集团股份有限公司2025 年面 向专业投资者非公开发行可交换公司债券（以下简称“本期债券”）于2025 年 10 月 22 日完成发行，将于 2026 年 4 月 23 日进入换股期，现将相关信 息公告如下： 一、本期债券进入换股期的基本情况 债券名称：新华都实业集团股份有限公司2025 年面向专业投资者非公 开发行可交换公司债券 债券简称：25 新华都EB01 债券代码：117241.SZ 发行总额：20 亿元 期限：3 年 初始换股价格：71.66 元/股,,,,,
V4-R-Q028-C04,V4-E-Q028-C04,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00051,关于氟比洛芬凝胶贴膏获得药物临床试验批准的公告,2024-05-11T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033851.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2024-27 云南白药集团股份有限公司 关于氟比洛芬凝胶贴膏获得药物临床试验批准的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚 假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”）全资子公司云南白药集团 无锡药业有限公司于近日收到国家药品监督管理局下发的 《药物临床试验批准 通知书》 （通知书编号：2024LP00886），经审查，同意氟比洛芬凝胶贴膏（以 下简称“该产品”）开展镇痛的临床试验。该产品基本情况如下： 一、药品基本情况 药品名称：氟比洛芬凝胶贴膏 受理号：CYHL2400020 通知书编号：2024LP00886 剂型：贴膏剂 规格：每贴含氟比洛芬40mg，面积13.6cm*10cm，含膏量12g 注册分类：化药4 类 申请事项：临床试验 申请人：云南白药集团无锡药业有限公司 审批结论：同意该产品开展镇痛的临床试验 二、其他相关信息 氟比洛芬凝胶贴膏主要成分为氟比洛芬，为非甾体类抗炎药，通过抑制前,,,,,
V4-R-Q028-C05,V4-E-Q028-C05,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00235,关于INB301注射液获得美国食品药品监督管理局新药临床试验许可的公告,2026-06-04T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-06-04/1225349158.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2026-20 云南白药集团股份有限公司 关于 INB301 注射液获得美国食品药品监督管理局新药 临床试验许可的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有 虚假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”）于近日收到美国食品药 品监督管理局（以下简称“美国FDA”）的通知，由公司申报的INB301 注射 液（以下简称“本品”）新药临床试验申请（以下简称“IND”）已获得美国 FDA 许可，同意开展临床试验，拟开发适应症为肿瘤恶病质。该产品基本情 况如下： 一、药品基本情况 药品名称：INB301 注射液 IND 编号：180081 剂型：注射剂 规格：100mg（1mL）/瓶 申请人：云南白药集团股份有限公司 审评结论：FDA 已完成该项申请的安全性审评，批准启动拟定的临床试验。 二、其他相关信息 本品为公司研发的首个治疗用生物创新药，拟用于治疗肿瘤恶病质。肿 瘤恶病质是一种由恶性肿瘤引发的复杂代谢紊乱综合征，以持续性骨骼肌消,,,,,
V4-R-Q028-C01,V4-E-Q028-C01,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00225,关于INB301注射液获得药物临床试验批准的公告,2026-04-02T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-04-02/1225071642.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2026-13 云南白药集团股份有限公司 关于INB301 注射液获得药物临床试验批准的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有 虚假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”）于近日收到国家药品监 督管理局下发的《药物临床试验批准通知书》（通知书编号：2026LP01002）， 经审查，2026 年 2 月 24 日受理的 INB301 注射液（以下简称“本品”）临 床试验申请符合药品注册的有关要求，同意本品开展肿瘤恶病质的临床试验。 该产品基本情况如下： 一、药品基本情况 药品名称：INB301 注射液 受理号：CXSL2600238 通知书编号：2026LP01002 剂型：注射剂 规格：100mg（1mL）/瓶 注册分类：治疗用生物制品 1 类 申请事项：临床试验申请（30 日通道） 申请人：云南白药集团股份有限公司,,,,,
V4-R-Q028-C02,V4-E-Q028-C02,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00127,关于INR102注射液获得药物临床试验批准的公告,2025-04-09T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030256.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2025-14 云南白药集团股份有限公司 关于INR102 注射液获得药物临床试验批准的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有 虚假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”）全资子公司云核医药（天 津）有限公司（以下简称“云核医药”）于近日收到国家药品监督管理局下 发的《药物临床试验批准通知书》 （通知书编号：2025LP01012），经审查， 云核医药的 INR102 注射液（以下简称“本品”）临床试验申请符合药品注 册的有关要求，同意本品开展前列腺癌的临床试验。该产品基本情况如下： 一、药品基本情况 药品名称：INR102 注射液 受理号：CXHL2500121 通知书编号：2025LP01012 剂型：注射剂 规格：740MBq/mL 注册分类：化学药品1 类 申请事项：临床试验申请 申请人：云核医药（天津）有限公司,,,,,
V4-R-Q028-C06,V4-E-Q028-C06,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00233,2026年一季度报告,2026-04-30T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-04-30/1225255634.PDF,第5页,"云南白药集团股份有限公司 2026 年第一季度报告 5 资产处置收益（损失以 “-”号填列） 1,025,221.36 81,785.84 1153.54% 主要构成为处置使用权资产利得。 加：营业外收入 2,967,869.41 5,038,390.96 -41.09% 主要构成为与日常经营活动无关的收入。 投资活动产生的现金流 量净额 -527,410,833.63 -66,638,307.82 -691.45% 主要原因是本期收回投资收到的现金较上年同期增 加 9.00 亿；本期取得投资收益收到的现金较上年同 期增加 0.95 亿；本期投资支付的现金较上年同期增 加17.50亿元，主要是为提高收益和资金使用效率， 在确保日常经营和资金安全的情况下，购买安全性 较高、流动性较好的银行理财产品及券商理财产品 支付的现金；本期支付其他与投资活动有关的现金 较上年同期减少 1.02 亿元，主要为存入定期存款支 付的现金。 筹资活动产生的现金流 量净额 -185,701,583.73 -471,209,321.07 60.59% 主要原因是本期偿还债务支付的现金较上年同期减 少2.79亿元。 二、股东信息 （一） 普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表 单位：股 报告期末普通股股东总数 169,274 报告期末表决权恢复的优先股股东总数（如有） 0 前10 名股东持股情况（不含通过转融通出借股份） 股东名称 股东性质 持股比例 （%） 持股数量 持有有…",,,,,
V4-R-Q028-C07,V4-E-Q028-C07,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00154,2025年半年度报告（英文版）,2025-09-19T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-09-19/1224668290.PDF,第2页,"2025 Interim Report of Yunnan Baiyao Group Co., Ltd. 1 Section I Important Notes, Contents, and Definitions The Board of Directors (the “Board”), the Supervisory Committee and the directors, supervisors and senior management of the Company confirm the truthfulness, accuracy and completeness of the contents of this Interim Report and there are no misrepresentation, misleading statement or material omission from this Interim Report, and they accept joint and several responsibilities for the truthfulness, accuracy and completeness of the contents herein. Mr. Dong Ming, the person in charge of the Company, Mr. Ma Jia, the accounting officer, a…",,,,,
V4-R-Q028-C03,V4-E-Q028-C03,V4-Q028,云南白药,000538,2026-08-26T18:00:00+08:00,医药工业新品与临床管线能否贡献新的收入增长,DOC-EVT-000538-00049,关于INR101注射液获得药物临床试验批准的公告,2024-05-11T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033852.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2024-26 云南白药集团股份有限公司 关于INR101 注射液获得药物临床试验批准的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚 假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”或“本公司”）全资子公司云 核医药（天津）有限公司（以下简称“云核医药”）于近日收到国家药品监督 管理局下发的《药物临床试验批准通知书》（通知书编号： 2024LP01109）， 经审查，云核医药的 INR101 注射液（以下简称“本品”）临床试验申请符合 药品注册的有关要求，同意本品开展健康人及前列腺癌的临床试验。该产品基 本情况如下： 一、药品基本情况 药品名称：INR101 注射液 受理号：CXHL2400200 通知书编号：2024LP01109 剂型：注射剂 规格：40-1500MBq/mL 注册分类：化学药品1 类 申请事项：临床试验申请 申请人：云核医药（天津）有限公司,,,,,
V4-R-Q029-C01,V4-E-Q029-C01,V4-Q029,云南白药,000538,2026-08-26T18:00:00+08:00,核心产品销售恢复能否改善收入与毛利表现,DOC-EVT-000538-00137,关于调整公司2025年度投资理财额度内产品结构的公告,2025-06-26T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2025-06-26/1223980919.PDF,第1页,1 / 3 股票代码：000538 股票简称：云南白药 公告编号：2025-22 云南白药集团股份有限公司 关于调整公司 2025 年度投资理财额度内产品结构的公告 本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚 假记载、误导性陈述或重大遗漏。 云南白药集团股份有限公司（以下简称“公司”）第十届董事会2025 年 第三次会议（以下简称“会议”）于2025 年6 月25 日以通讯表决方式召开， 会议审议通过了 《关于调整公司2025 年度投资理财额度内产品结构的议案》。 具体情况如下： 一、原投资理财额度 2024年12月27日，公司第十届董事会2024年第十二次会议审议通过了 《关于2025年利用闲置自有资金开展投资理财的议案》 ，为确保资金安全及 保持合理的流动性，并充分满足公司日常经营和战略投资的资金需求，同时 兼顾公司自有闲置资金收益水平，为公司和股东争取投资回报，公司对2025 年理财投资范围、额度等进行合理预计，具体如下： （一）资金来源：公司闲置自有资金。 （二）投资范围： 1、银行的存款类产品，包括大额存单、通知存款、协定存款等。 2、各大金融机构的理财产品，包括银行及其理财子公司、券商、基金公 司等。 3、结构性存款、保本收益凭证、货币市场基金、国债逆回购及债券、债,,,,,
V4-R-Q029-C07,V4-E-Q029-C07,V4-Q029,云南白药,000538,2026-08-26T18:00:00+08:00,核心产品销售恢复能否改善收入与毛利表现,DOC-EVT-000538-00227,关于持股5％以上股东非公开发行可交换公司债券进入换股期的提示性公告,2026-04-21T00:00:00+08:00,http://static.cninfo.com.cn/finalpage/2026-04-21/1225126913.PDF,第1页,1 / 2 股票代码：000538 股票简称：云南白药 公告编号：2026-14 云南白药集团股份有限公司 关于持股 5％以上股东非公开发行可交换公司债券进入 换股期的提示性公告 新华都实业集团股份有限公司保证向本公司提供的信息内容真实、准确、 完整，没有虚假记载、误导性陈述或重大遗漏。本公司及董事会全体成员保证 公告内容与信息披露义务人提供的信息一致。 云南白药集团股份有限公司（以下简称“公司”或“云南白药”）于 2026 年 4 月20 日收到持股5%以上股东新华都实业集团股份有限公司（以 下简称“新华都”）的书面通知，新华都实业集团股份有限公司2025 年面 向专业投资者非公开发行可交换公司债券（以下简称“本期债券”）于2025 年 10 月 22 日完成发行，将于 2026 年 4 月 23 日进入换股期，现将相关信 息公告如下： 一、本期债券进入换股期的基本情况 债券名称：新华都实业集团股份有限公司2025 年面向专业投资者非公 开发行可交换公司债券 债券简称：25 新华都EB01 债券代码：117241.SZ 发行总额：20 亿元 期限：3 年 初始换股价格：71.66 元/股,,,,,
